	exact_age	length_of_residence	num_adults	gender	hh_marital_status	dwell_type	urban_rural_flag	flag_pres_kids_true	age_range
4119	52.0	5.0	3.0	1	0	1	1	0	55.5
4120	51.0	1.0	1.0	1	1	2	1	0	55.5
4121	81.0	2.0	2.0	1	0	1	1	0	85.5
4122	64.0	15.0	2.0	1	0	1	1	0	65.5
4123	36.0	11.0	2.0	0	0	1	1	0	35.5
4124	71.0	15.0	1.0	0	0	1	0	0	75.5
4125	65.0	15.0	2.0	0	0	1	1	0	65.5
4126	79.0	22.0	2.0	0	0	1	0	0	75.5
4127	35.0	11.0	2.0	1	0	1	0	0	35.5
4128	71.0	15.0	1.0	0	0	1	1	0	75.5
4129	49.0	11.0	2.0	0	0	1	1	0	45.5
4130	60.0	2.0	1.0	0	1	1	1	0	55.5
4131	59.0	24.0	1.0	0	1	1	1	0	55.5
4132	55.0	12.0	2.0	0	0	1	0	0	55.5
4133	74.0	2.0	1.0	1	1	0	1	0	75.5
4134	52.0	11.0	2.0	1	0	0	1	0	55.5
4135	59.0	15.0	3.0	0	0	1	0	1	55.5
4136	38.0	2.0	3.0	0	0	2	1	0	35.5
4137	34.0	9.0	1.0	0	1	1	1	0	35.5
4138	55.0	18.0	5.0	0	0	0	0	0	55.5
4139	59.0	22.0	4.0	1	0	1	1	1	55.5
4140	74.0	14.0	1.0	0	1	1	0	0	75.5
4141	36.0	1.0	2.0	0	0	1	1	1	35.5
4142	53.0	12.0	1.0	1	1	1	1	0	55.5
4143	53.0	6.0	2.0	0	0	1	1	0	55.5
4144	68.0	0.0	1.0	1	1	1	1	0	65.5
4145	41.0	14.0	2.0	0	0	1	1	1	45.5
4146	60.0	23.0	3.0	0	0	1	1	0	55.5
4147	53.0	9.0	2.0	0	0	1	1	1	55.5
4148	49.0	23.0	3.0	0	0	1	1	1	45.5
4149	55.0	29.0	3.0	0	0	1	1	0	55.5
4150	70.0	10.0	1.0	0	1	1	1	0	65.5
4151	62.0	30.0	3.0	0	0	1	1	0	65.5
4152	59.0	15.0	2.0	1	0	1	1	0	55.5
4153	53.0	17.0	3.0	0	1	1	1	1	55.5
4154	66.0	15.0	4.0	0	0	1	0	0	65.5
4155	57.0	12.0	2.0	1	0	1	1	1	55.5
4156	49.0	11.0	2.0	0	0	1	1	0	45.5
4157	27.0	0.0	1.0	0	1	2	1	0	25.5
4158	39.0	4.0	1.0	0	1	3	0	1	35.5
4159	71.0	15.0	1.0	1	1	1	1	1	75.5
4160	38.0	7.0	5.0	0	0	1	1	1	35.5
4161	35.0	7.0	3.0	0	0	1	1	1	35.5
4162	65.0	15.0	5.0	0	0	1	1	1	65.5
4163	70.0	24.0	3.0	1	0	1	1	1	65.5
4164	73.0	9.0	1.0	0	1	1	1	0	75.5
4165	45.0	4.0	1.0	0	1	1	1	0	45.5
4166	38.0	15.0	1.0	1	0	1	1	1	35.5
4167	65.0	6.0	2.0	0	0	1	0	1	65.5
4168	30.0	4.0	1.0	0	1	1	1	0	25.5
4169	49.0	6.0	1.0	0	1	1	1	1	45.5
4170	53.0	6.0	2.0	0	1	2	1	0	55.5
4171	39.0	7.0	1.0	1	1	1	1	0	35.5
4172	60.0	16.0	4.0	0	0	1	1	1	55.5
4173	64.0	15.0	3.0	0	0	1	1	1	65.5
4174	46.0	5.0	3.0	1	0	1	1	0	45.5
4175	87.0	17.0	3.0	1	0	1	1	0	85.5
4176	45.0	5.0	1.0	0	1	1	1	0	45.5
4177	24.0	45.0	5.0	1	0	1	1	0	25.5
4178	46.0	5.0	3.0	1	0	1	1	1	45.5
4179	53.0	6.0	3.0	0	0	1	1	0	55.5
4180	45.0	4.0	1.0	0	1	3	1	1	45.5
4181	48.0	5.0	3.0	1	0	1	1	0	45.5
4182	47.0	5.0	3.0	0	0	2	1	1	45.5
4183	38.0	5.0	2.0	1	1	1	1	0	35.5
4184	57.0	7.0	1.0	0	1	1	1	1	55.5
4185	45.0	9.0	1.0	0	1	1	1	0	45.5
4186	32.0	9.0	1.0	0	1	1	0	1	35.5
4187	38.0	2.0	1.0	0	1	3	1	1	35.5
4188	40.0	6.0	1.0	0	1	1	1	0	35.5
4189	33.0	5.0	1.0	1	1	1	1	0	35.5
4190	52.0	4.0	1.0	0	1	1	1	0	55.5
4191	64.0	6.0	1.0	0	1	1	0	0	65.5
4192	37.0	10.0	1.0	1	1	1	0	0	35.5
4193	68.0	1.0	2.0	0	0	1	1	0	65.5
4194	80.0	1.0	1.0	0	0	1	1	1	75.5
4195	51.0	3.0	1.0	0	0	1	1	1	55.5
4196	61.0	46.0	5.0	0	0	1	0	1	65.5
4197	46.0	3.0	3.0	1	0	1	0	1	45.5
4198	27.0	13.0	2.0	0	0	1	1	1	25.5
4199	45.0	22.0	2.0	0	0	1	1	1	45.5
4200	64.0	3.0	2.0	1	0	1	0	1	65.5
4201	67.0	16.0	7.0	1	0	1	1	1	65.5
4202	93.0	3.0	2.0	0	0	1	1	1	95.5
4203	36.0	4.0	1.0	0	1	1	1	1	35.5
4204	48.0	17.0	2.0	1	0	1	1	1	45.5
4205	79.0	5.0	6.0	1	0	2	1	0	75.5
4206	22.0	13.0	5.0	0	1	1	0	0	25.5
4207	44.0	19.0	4.0	0	0	1	0	1	45.5
4208	40.0	6.0	2.0	0	0	1	0	1	35.5
4209	42.0	0.0	2.0	0	0	1	1	1	45.5
4210	74.0	22.0	4.0	0	0	1	0	0	75.5
4211	81.0	16.0	2.0	1	0	2	1	1	85.5
4212	66.0	5.0	3.0	0	0	1	1	0	65.5
4213	50.0	15.0	3.0	1	0	1	1	1	45.5
4214	53.0	16.0	1.0	0	1	1	1	0	55.5
4215	57.0	11.0	3.0	0	0	1	1	0	55.5
4216	42.0	0.0	1.0	0	1	2	1	0	45.5
4217	64.0	17.0	5.0	1	0	1	1	1	65.5
4218	69.0	5.0	1.0	1	1	3	1	1	65.5
4219	61.0	15.0	3.0	0	0	1	1	0	65.5
4220	45.0	9.0	1.0	0	0	1	1	1	45.5
4221	54.0	15.0	1.0	0	0	1	1	0	55.5
4222	50.0	15.0	3.0	0	0	1	0	1	45.5
4223	58.0	23.0	3.0	0	0	1	1	1	55.5
4224	29.0	1.0	6.0	0	0	1	1	1	25.5
4225	49.0	11.0	2.0	0	0	1	1	0	45.5
4226	24.0	11.0	2.0	1	0	1	0	0	25.5
4227	52.0	11.0	2.0	1	0	1	1	0	55.5
4228	49.0	12.0	5.0	0	0	1	1	0	45.5
4229	49.0	11.0	2.0	0	0	1	1	0	45.5
4230	37.0	7.0	2.0	0	0	1	1	0	35.5
4231	27.0	11.0	1.0	0	1	2	1	0	25.5
4232	54.0	11.0	2.0	0	0	2	0	0	55.5
4233	47.0	11.0	2.0	0	0	2	1	0	45.5
4234	39.0	12.0	2.0	1	0	1	1	1	35.5
4235	49.0	11.0	2.0	0	0	1	1	0	45.5
4236	61.0	22.0	6.0	1	0	1	1	1	65.5
4237	49.0	11.0	2.0	0	0	1	1	0	45.5
4238	49.0	11.0	2.0	0	0	1	1	0	45.5
4239	52.0	11.0	2.0	1	0	1	1	0	55.5
4240	43.0	11.0	2.0	1	0	1	0	0	45.5
4241	52.0	11.0	2.0	1	0	1	1	0	55.5
4242	57.0	11.0	2.0	0	0	1	1	0	55.5
4243	46.0	0.0	2.0	0	0	0	1	0	45.5
4244	49.0	11.0	2.0	0	0	0	1	0	45.5
4245	47.0	3.0	2.0	0	0	1	1	0	45.5
4246	56.0	7.0	5.0	0	0	1	1	0	55.5
4247	67.0	1.0	1.0	0	1	2	1	0	65.5
4248	59.0	20.0	4.0	0	0	1	1	1	55.5
4249	81.0	3.0	1.0	0	1	1	0	0	85.5
4250	57.0	20.0	5.0	1	0	1	1	1	55.5
4251	54.0	10.0	2.0	0	0	1	1	0	55.5
4252	52.0	11.0	2.0	1	0	1	1	0	55.5
4253	64.0	24.0	4.0	1	0	1	1	1	65.5
4254	53.0	12.0	2.0	1	1	1	1	0	55.5
4255	64.0	11.0	2.0	0	0	1	1	0	65.5
4256	46.0	15.0	1.0	1	0	1	1	1	45.5
4257	47.0	17.0	2.0	0	0	1	1	1	45.5
4258	52.0	11.0	2.0	1	0	1	1	0	55.5
4259	49.0	16.0	2.0	1	0	1	1	1	45.5
4260	61.0	34.0	4.0	0	0	1	1	1	65.5
4261	52.0	11.0	2.0	1	0	1	1	0	55.5
4262	58.0	23.0	3.0	0	0	1	1	0	55.5
4263	60.0	11.0	2.0	0	0	1	1	0	55.5
4264	52.0	0.0	1.0	1	1	1	1	0	55.5
4265	55.0	1.0	1.0	1	1	1	1	0	55.5
4266	37.0	14.0	3.0	1	0	1	1	1	35.5
4267	90.0	15.0	1.0	0	0	1	1	0	85.5
4268	64.0	11.0	2.0	0	0	1	0	0	65.5
4269	52.0	11.0	2.0	1	0	1	1	0	55.5
4270	64.0	9.0	4.0	0	0	1	1	1	65.5
4271	24.0	9.0	1.0	0	1	1	0	0	25.5
4272	69.0	5.0	2.0	0	0	1	1	0	65.5
4273	52.0	15.0	2.0	0	1	1	1	0	55.5
4274	59.0	25.0	4.0	0	0	0	0	0	55.5
4275	50.0	23.0	2.0	1	0	1	1	1	45.5
4276	42.0	16.0	3.0	0	0	1	1	1	45.5
4277	81.0	38.0	2.0	1	0	1	1	0	85.5
4278	52.0	11.0	2.0	1	0	1	1	0	55.5
4279	59.0	13.0	2.0	0	0	1	1	0	55.5
4280	63.0	10.0	2.0	0	0	1	1	0	65.5
4281	53.0	11.0	1.0	1	1	2	1	0	55.5
4282	63.0	13.0	2.0	0	0	1	1	0	65.5
4283	57.0	13.0	1.0	0	1	0	1	1	55.5
4284	49.0	11.0	2.0	0	0	0	1	0	45.5
4285	81.0	28.0	3.0	1	0	1	1	0	85.5
4286	50.0	7.0	2.0	1	0	1	1	1	45.5
4287	54.0	23.0	3.0	1	0	1	1	1	55.5
4288	48.0	12.0	2.0	1	0	1	1	1	45.5
4289	61.0	14.0	3.0	0	1	1	1	1	65.5
4290	56.0	29.0	2.0	0	0	1	1	0	55.5
4291	28.0	3.0	2.0	0	0	1	1	0	25.5
4292	75.0	16.0	3.0	0	0	1	0	0	75.5
4293	67.0	30.0	3.0	0	0	1	1	1	65.5
4294	74.0	22.0	3.0	0	0	1	0	1	75.5
4295	89.0	7.0	2.0	0	0	3	1	0	85.5
4296	32.0	15.0	1.0	0	1	1	1	1	35.5
4297	65.0	27.0	4.0	0	0	0	0	1	65.5
4298	38.0	11.0	1.0	1	1	1	1	0	35.5
4299	61.0	11.0	2.0	0	0	1	1	1	65.5
4300	61.0	8.0	1.0	0	1	2	1	0	65.5
4301	71.0	15.0	2.0	0	0	1	1	1	75.5
4302	34.0	15.0	2.0	0	1	1	1	1	35.5
4303	37.0	7.0	1.0	1	1	1	0	1	35.5
4304	35.0	10.0	1.0	0	1	1	1	1	35.5
4305	65.0	6.0	1.0	0	1	1	1	0	65.5
4306	50.0	26.0	2.0	0	0	1	1	1	45.5
4307	40.0	7.0	4.0	0	0	1	1	1	35.5
4308	49.0	11.0	2.0	0	0	1	1	0	45.5
4309	43.0	11.0	3.0	0	1	2	1	1	45.5
4310	37.0	5.0	2.0	1	1	1	1	1	35.5
4311	42.0	9.0	2.0	0	1	1	1	0	45.5
4312	51.0	6.0	3.0	0	0	1	1	1	55.5
4313	46.0	6.0	2.0	0	0	1	1	1	45.5
4314	51.0	6.0	1.0	0	1	3	1	1	55.5
4315	54.0	22.0	4.0	1	0	1	1	1	55.5
4316	42.0	5.0	1.0	0	1	3	1	0	45.5
4317	41.0	11.0	1.0	1	1	2	1	1	45.5
4318	41.0	7.0	3.0	0	0	1	0	1	45.5
4319	52.0	3.0	3.0	1	0	1	1	1	55.5
4320	40.0	5.0	1.0	1	1	1	1	1	35.5
4321	51.0	6.0	4.0	1	0	1	1	1	55.5
4322	44.0	5.0	1.0	0	1	3	1	1	45.5
4323	41.0	5.0	1.0	0	1	1	1	1	45.5
4324	45.0	4.0	1.0	1	1	3	1	0	45.5
4325	62.0	26.0	3.0	1	0	1	1	1	65.5
4326	66.0	3.0	1.0	0	0	1	1	0	65.5
4327	44.0	4.0	1.0	1	1	1	1	0	45.5
4328	58.0	20.0	4.0	0	0	1	1	0	55.5
4329	70.0	11.0	2.0	0	0	1	1	1	65.5
4330	49.0	4.0	3.0	0	0	1	0	1	45.5
4331	56.0	21.0	6.0	0	0	1	1	1	55.5
4332	30.0	4.0	1.0	0	1	1	1	0	25.5
4333	54.0	4.0	2.0	0	0	3	0	0	55.5
4334	37.0	5.0	1.0	1	1	1	1	1	35.5
4335	50.0	14.0	2.0	0	1	1	1	1	45.5
4336	52.0	4.0	1.0	0	1	1	0	0	55.5
4337	25.0	15.0	4.0	1	1	1	1	0	25.5
4338	24.0	17.0	4.0	1	1	1	1	1	25.5
4339	64.0	3.0	1.0	0	1	3	1	0	65.5
4340	23.0	5.0	3.0	0	1	1	1	1	25.5
4341	49.0	2.0	4.0	1	0	1	1	0	45.5
4342	33.0	5.0	2.0	0	0	1	1	1	35.5
4343	50.0	0.0	1.0	1	0	1	1	0	45.5
4344	28.0	6.0	3.0	0	0	0	1	0	25.5
4345	39.0	3.0	2.0	0	0	1	1	1	35.5
4346	68.0	2.0	3.0	1	1	1	1	0	65.5
4347	30.0	1.0	1.0	0	0	2	1	1	25.5
4348	38.0	31.0	4.0	0	1	1	1	1	35.5
4349	84.0	2.0	1.0	0	1	1	1	0	85.5
4350	45.0	2.0	3.0	0	0	2	0	1	45.5
4351	50.0	2.0	2.0	1	0	2	1	0	45.5
4352	30.0	0.0	4.0	1	0	1	1	0	25.5
4353	39.0	3.0	2.0	0	0	1	1	1	35.5
4354	41.0	2.0	2.0	0	0	1	1	1	45.5
4355	25.0	7.0	6.0	0	1	1	1	0	25.5
4356	26.0	2.0	1.0	0	1	1	0	0	25.5
4357	25.0	5.0	4.0	1	1	1	1	0	25.5
4358	38.0	0.0	1.0	0	1	2	1	0	35.5
4359	31.0	3.0	1.0	1	0	3	1	1	35.5
4360	40.0	5.0	3.0	0	0	1	1	0	35.5
4361	43.0	10.0	3.0	1	1	1	1	0	45.5
4362	58.0	13.0	7.0	0	0	1	1	0	55.5
4363	62.0	12.0	1.0	0	1	1	1	0	65.5
4364	58.0	25.0	3.0	0	0	1	0	0	55.5
4365	51.0	1.0	2.0	0	0	2	1	1	55.5
4366	74.0	45.0	2.0	0	0	1	1	0	75.5
4367	22.0	25.0	4.0	1	1	1	1	0	25.5
4368	70.0	11.0	1.0	0	0	1	0	0	65.5
4369	72.0	25.0	2.0	1	0	1	1	1	75.5
4370	27.0	25.0	3.0	0	0	1	1	1	25.5
4371	72.0	15.0	2.0	0	0	1	1	0	75.5
4372	38.0	4.0	3.0	0	0	1	1	1	35.5
4373	30.0	4.0	1.0	0	1	1	1	0	25.5
4374	45.0	12.0	3.0	0	0	1	1	1	45.5
4375	74.0	12.0	5.0	1	0	1	1	1	75.5
4376	39.0	5.0	2.0	1	0	1	1	0	35.5
4377	31.0	5.0	1.0	0	0	1	1	1	35.5
4378	62.0	36.0	8.0	0	0	1	1	1	65.5
4379	31.0	15.0	3.0	0	0	1	1	1	35.5
4380	34.0	15.0	2.0	0	0	1	1	1	35.5
4381	38.0	0.0	1.0	1	1	2	1	0	35.5
4382	70.0	1.0	3.0	0	0	1	1	1	65.5
4383	52.0	11.0	2.0	1	0	1	1	0	55.5
4384	44.0	35.0	5.0	1	0	1	1	1	45.5
4385	46.0	6.0	4.0	0	0	1	1	0	45.5
4386	49.0	11.0	2.0	0	0	1	1	0	45.5
4387	49.0	11.0	2.0	0	0	1	1	0	45.5
4388	66.0	26.0	7.0	1	0	1	1	0	65.5
4389	33.0	11.0	2.0	0	0	1	1	0	35.5
4390	29.0	4.0	1.0	0	1	1	1	0	25.5
4391	29.0	11.0	2.0	0	0	1	1	0	25.5
4392	27.0	15.0	4.0	0	0	1	1	0	25.5
4393	44.0	20.0	3.0	1	0	1	0	1	45.5
4394	49.0	11.0	2.0	0	0	1	1	0	45.5
4395	52.0	11.0	2.0	1	0	1	1	0	55.5
4396	49.0	11.0	2.0	0	0	1	1	0	45.5
4397	49.0	11.0	2.0	0	0	1	1	0	45.5
4398	60.0	23.0	5.0	1	0	1	1	1	55.5
4399	49.0	11.0	2.0	0	0	1	1	0	45.5
4400	39.0	18.0	2.0	0	0	1	0	1	35.5
4401	44.0	12.0	2.0	1	0	1	1	1	45.5
4402	41.0	15.0	1.0	0	1	1	1	0	45.5
4403	49.0	11.0	2.0	0	0	1	0	0	45.5
4404	49.0	11.0	2.0	0	0	1	1	0	45.5
4405	61.0	15.0	1.0	1	1	1	1	0	65.5
4406	30.0	0.0	1.0	0	1	2	1	0	25.5
4407	45.0	15.0	2.0	1	0	1	1	1	45.5
4408	54.0	9.0	3.0	0	0	1	1	1	55.5
4409	57.0	8.0	2.0	0	0	1	1	0	55.5
4410	51.0	8.0	1.0	0	1	1	0	0	55.5
4411	62.0	3.0	1.0	0	1	1	1	0	65.5
4412	52.0	11.0	2.0	1	0	1	1	0	55.5
4413	43.0	11.0	2.0	0	0	1	1	0	45.5
4414	52.0	11.0	2.0	1	0	1	1	0	55.5
4415	34.0	4.0	1.0	0	1	1	1	0	35.5
4416	63.0	11.0	2.0	0	0	1	0	0	65.5
4417	49.0	15.0	4.0	1	0	1	1	0	45.5
4418	26.0	2.0	1.0	1	1	2	1	0	25.5
4419	39.0	3.0	2.0	0	0	1	1	1	35.5
4420	73.0	13.0	2.0	0	0	1	0	0	75.5
4421	49.0	11.0	2.0	0	0	1	1	0	45.5
4422	50.0	2.0	1.0	0	1	1	1	0	45.5
4423	65.0	39.0	2.0	0	0	1	1	1	65.5
4424	58.0	27.0	4.0	0	0	1	0	0	55.5
4425	62.0	15.0	2.0	1	0	1	1	0	65.5
4426	49.0	11.0	2.0	0	0	1	1	0	45.5
4427	50.0	25.0	3.0	0	0	1	1	1	45.5
4428	66.0	28.0	2.0	0	0	1	1	0	65.5
4429	50.0	11.0	3.0	0	1	1	1	0	45.5
4430	50.0	1.0	4.0	0	0	1	1	0	45.5
4431	64.0	4.0	4.0	0	0	2	1	0	65.5
4432	49.0	11.0	2.0	0	0	2	0	0	45.5
4433	70.0	14.0	1.0	0	1	2	1	0	65.5
4434	67.0	1.0	5.0	0	0	1	1	1	65.5
4435	81.0	5.0	2.0	0	0	1	1	1	85.5
4436	33.0	10.0	2.0	0	0	1	1	1	35.5
4437	52.0	4.0	2.0	1	1	1	1	0	55.5
4438	47.0	16.0	2.0	1	1	1	1	1	45.5
4439	36.0	17.0	3.0	0	0	1	1	1	35.5
4440	69.0	5.0	2.0	1	1	1	1	0	65.5
4441	37.0	15.0	1.0	1	1	1	1	0	35.5
4442	58.0	16.0	2.0	0	0	1	1	1	55.5
4443	64.0	11.0	1.0	0	0	2	1	1	65.5
4444	77.0	11.0	1.0	0	1	1	1	0	75.5
4445	49.0	11.0	2.0	0	0	1	1	0	45.5
4446	35.0	33.0	4.0	0	0	1	1	1	35.5
4447	49.0	11.0	2.0	0	0	1	1	0	45.5
4448	52.0	13.0	3.0	0	0	1	1	0	55.5
4449	34.0	3.0	2.0	0	0	1	1	1	35.5
4450	49.0	11.0	2.0	0	0	1	1	0	45.5
4451	52.0	2.0	1.0	0	1	1	1	0	55.5
4452	34.0	5.0	3.0	1	0	1	1	0	35.5
4453	61.0	18.0	4.0	1	0	1	1	0	65.5
4454	73.0	15.0	2.0	0	0	1	0	1	75.5
4455	74.0	14.0	2.0	0	0	1	1	0	75.5
4456	52.0	6.0	2.0	1	0	1	0	1	55.5
4457	39.0	11.0	1.0	0	0	1	1	1	35.5
4458	45.0	9.0	2.0	0	0	1	1	1	45.5
4459	31.0	15.0	1.0	1	0	1	1	1	35.5
4460	34.0	6.0	2.0	0	0	1	1	1	35.5
4461	71.0	22.0	5.0	0	0	1	1	1	75.5
4462	31.0	24.0	4.0	0	0	1	1	1	35.5
4463	69.0	26.0	3.0	1	0	1	1	1	65.5
4464	53.0	9.0	1.0	0	1	3	1	0	55.5
4465	45.0	4.0	1.0	0	1	3	1	0	45.5
4466	27.0	19.0	7.0	0	1	1	1	1	25.5
4467	36.0	12.0	1.0	1	1	1	1	0	35.5
4468	57.0	19.0	2.0	1	0	1	1	1	55.5
4469	34.0	4.0	1.0	1	0	1	1	1	35.5
4470	49.0	6.0	1.0	0	0	3	1	1	45.5
4471	39.0	6.0	1.0	0	1	3	1	0	35.5
4472	63.0	31.0	3.0	0	0	1	1	0	65.5
4473	53.0	6.0	2.0	1	0	1	1	0	55.5
4474	43.0	5.0	1.0	0	1	1	1	0	45.5
4475	41.0	15.0	2.0	1	1	3	1	0	45.5
4476	61.0	5.0	1.0	0	1	0	0	0	65.5
4477	46.0	5.0	1.0	0	1	1	1	0	45.5
4478	32.0	4.0	3.0	0	1	1	1	1	35.5
4479	65.0	23.0	4.0	0	0	1	1	1	65.5
4480	21.0	10.0	7.0	0	1	1	1	1	25.5
4481	51.0	25.0	6.0	0	0	1	1	1	55.5
4482	68.0	4.0	2.0	0	0	1	1	0	65.5
4483	66.0	16.0	3.0	1	1	1	1	1	65.5
4484	71.0	6.0	2.0	1	1	1	1	1	75.5
4485	49.0	15.0	1.0	1	1	1	1	0	45.5
4486	62.0	6.0	3.0	0	0	2	1	0	65.5
4487	50.0	4.0	3.0	0	0	1	1	1	45.5
4488	41.0	7.0	3.0	0	0	1	1	0	45.5
4489	79.0	25.0	2.0	1	0	1	1	1	75.5
4490	49.0	8.0	1.0	1	1	1	1	0	45.5
4491	49.0	11.0	2.0	0	0	1	1	0	45.5
4492	45.0	3.0	1.0	0	1	1	1	0	45.5
4493	45.0	3.0	1.0	1	1	1	1	0	45.5
4494	50.0	9.0	1.0	1	0	1	0	1	45.5
4495	46.0	3.0	1.0	1	1	1	1	0	45.5
4496	40.0	3.0	3.0	1	0	1	1	1	35.5
4497	45.0	9.0	3.0	0	0	1	1	1	45.5
4498	26.0	15.0	1.0	1	1	1	1	0	25.5
4499	50.0	9.0	2.0	1	0	1	1	1	45.5
4500	33.0	0.0	1.0	1	1	1	1	0	35.5
4501	57.0	15.0	1.0	0	0	1	1	1	55.5
4502	31.0	3.0	2.0	0	0	0	1	0	35.5
4503	34.0	2.0	1.0	1	1	1	1	1	35.5
4504	53.0	1.0	1.0	1	1	1	1	0	55.5
4505	52.0	1.0	2.0	1	0	1	1	0	55.5
4506	56.0	2.0	4.0	1	0	1	1	1	55.5
4507	33.0	2.0	1.0	0	1	1	1	1	35.5
4508	57.0	14.0	3.0	0	0	1	1	1	55.5
4509	65.0	1.0	2.0	0	0	1	1	0	65.5
4510	54.0	1.0	1.0	0	1	1	0	0	55.5
4511	25.0	5.0	1.0	1	1	1	1	0	25.5
4512	26.0	11.0	2.0	0	1	1	1	0	25.5
4513	74.0	9.0	3.0	1	1	1	1	1	75.5
4514	46.0	18.0	2.0	1	1	1	1	1	45.5
4515	48.0	1.0	2.0	0	0	1	1	0	45.5
4516	54.0	1.0	2.0	0	0	3	1	0	55.5
4517	47.0	15.0	1.0	0	0	1	1	1	45.5
4518	43.0	11.0	1.0	0	1	1	1	0	45.5
4519	39.0	11.0	2.0	1	0	1	1	1	35.5
4520	62.0	12.0	2.0	0	0	1	1	1	65.5
4521	51.0	15.0	2.0	0	0	1	1	1	55.5
4522	39.0	11.0	2.0	1	1	1	1	1	35.5
4523	48.0	7.0	3.0	0	1	1	1	1	45.5
4524	52.0	25.0	4.0	0	0	1	1	0	55.5
4525	55.0	23.0	5.0	1	0	1	1	1	55.5
4526	35.0	6.0	1.0	0	1	1	1	0	35.5
4527	38.0	1.0	1.0	0	1	3	1	0	35.5
4528	44.0	9.0	1.0	1	0	1	1	0	45.5
4529	79.0	22.0	2.0	0	0	1	0	0	75.5
4530	60.0	8.0	2.0	1	1	1	1	1	55.5
4531	54.0	15.0	2.0	0	0	1	1	1	55.5
4532	63.0	27.0	4.0	1	0	1	1	1	65.5
4533	46.0	25.0	2.0	0	0	1	1	1	45.5
4534	52.0	11.0	2.0	1	0	1	1	0	55.5
4535	40.0	11.0	2.0	0	0	1	1	0	35.5
4536	40.0	35.0	6.0	0	0	1	1	0	35.5
4537	53.0	3.0	3.0	1	0	1	1	0	55.5
4538	52.0	11.0	2.0	1	0	1	1	0	55.5
4539	86.0	49.0	2.0	1	0	1	1	0	85.5
4540	37.0	23.0	3.0	0	0	1	1	0	35.5
4541	65.0	1.0	2.0	0	0	1	1	1	65.5
4542	64.0	18.0	3.0	0	0	1	0	1	65.5
4543	36.0	0.0	1.0	0	1	1	1	0	35.5
4544	49.0	11.0	2.0	0	0	1	1	0	45.5
4545	52.0	11.0	2.0	1	0	1	0	0	55.5
4546	49.0	11.0	2.0	0	0	1	1	0	45.5
4547	43.0	0.0	1.0	0	1	1	1	0	45.5
4548	49.0	11.0	2.0	0	0	1	1	0	45.5
4549	34.0	10.0	3.0	0	0	1	0	0	35.5
4550	49.0	11.0	2.0	0	0	1	1	0	45.5
4551	49.0	11.0	2.0	0	0	1	0	0	45.5
4552	54.0	7.0	2.0	0	0	1	1	0	55.5
4553	52.0	11.0	2.0	1	0	1	1	0	55.5
4554	70.0	11.0	2.0	0	0	1	1	0	65.5
4555	49.0	11.0	2.0	0	0	1	1	0	45.5
4556	43.0	10.0	2.0	0	0	1	1	0	45.5
4557	52.0	1.0	1.0	0	1	1	1	0	55.5
4558	74.0	11.0	2.0	1	0	1	1	0	75.5
4559	76.0	17.0	1.0	0	1	1	1	0	75.5
4560	30.0	8.0	1.0	0	1	1	1	0	25.5
4561	40.0	5.0	1.0	1	1	1	1	0	35.5
4562	55.0	11.0	2.0	1	0	1	1	0	55.5
4563	30.0	2.0	2.0	0	0	1	1	0	25.5
4564	34.0	1.0	2.0	0	0	1	1	1	35.5
4565	25.0	1.0	1.0	0	1	1	1	0	25.5
4566	63.0	24.0	2.0	0	0	1	1	0	65.5
4567	52.0	25.0	5.0	0	0	1	1	1	55.5
4568	52.0	11.0	2.0	1	0	1	1	0	55.5
4569	37.0	11.0	2.0	0	0	1	1	0	35.5
4570	36.0	11.0	3.0	0	0	1	0	1	35.5
4571	61.0	28.0	4.0	0	0	1	1	1	65.5
4572	48.0	1.0	2.0	1	0	3	1	0	45.5
4573	90.0	15.0	2.0	1	0	3	1	0	85.5
4574	49.0	11.0	2.0	0	0	3	1	0	45.5
4575	41.0	15.0	3.0	0	0	1	1	1	45.5
4576	31.0	11.0	2.0	0	0	1	1	0	35.5
4577	49.0	11.0	2.0	0	0	1	1	0	45.5
4578	42.0	23.0	3.0	0	0	1	1	0	45.5
4579	49.0	11.0	2.0	0	0	1	1	0	45.5
4580	62.0	12.0	3.0	0	0	1	0	1	65.5
4581	52.0	18.0	4.0	0	0	1	1	0	55.5
4582	48.0	10.0	7.0	1	0	1	1	0	45.5
4583	37.0	2.0	2.0	0	0	1	1	0	35.5
4584	55.0	9.0	3.0	1	0	1	1	1	55.5
4585	55.0	11.0	1.0	0	0	1	1	1	55.5
4586	44.0	3.0	2.0	1	0	1	1	0	45.5
4587	53.0	12.0	2.0	0	0	0	0	1	55.5
4588	49.0	11.0	2.0	0	0	0	0	0	45.5
4589	68.0	12.0	2.0	1	0	1	1	0	65.5
4590	52.0	1.0	2.0	1	1	1	1	0	55.5
4591	54.0	15.0	2.0	0	1	3	1	0	55.5
4592	65.0	12.0	3.0	1	0	1	1	1	65.5
4593	56.0	15.0	2.0	1	1	1	1	1	55.5
4594	52.0	11.0	2.0	1	0	1	1	0	55.5
4595	59.0	13.0	4.0	1	0	1	1	0	55.5
4596	65.0	15.0	2.0	1	0	1	1	0	65.5
4597	49.0	11.0	2.0	0	0	1	1	0	45.5
4598	52.0	11.0	2.0	1	0	1	0	0	55.5
